"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
356301,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CARUARU,PE,BRA,CENTRO,TORITAMA,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
355532,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,CUPIRA,PE,BRA,CENTRO,CUPIRA,PE,M,2004,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356291,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,DIADEMA,SP,BRA,LAGOA DA VACA,SURUBIM,PE,F,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356335,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,GRAVATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
358443,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,IBIMIRIM,PE,BRA,KENNEDY,CARUARU,PE,M,2001,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
357071,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
354964,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
358714,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,MAUA,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
356075,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356814,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
354298,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
357025,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PASSIRA,PE,BRA,CENTRO,PASSIRA,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
51561,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,PETROLINA,PE,BRA,PETROPOLIS,CARUARU,PE,M,1985,N,A0,,,N
299932,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,RECIFE,PE,BRA,RENDEIRAS,CARUARU,PE,M,1997,N,A0,,,N
355459,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
359951,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1999,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
354753,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SAO CAITANO,PE,BRA,CENTRO,SAO CAITANO,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
354361,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SÃO PAULO,SP,BRA,CENTRO,BEZERROS,PE,F,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
359909,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SÃO PAULO,SP,BRA,CENTRO,PANELAS,PE,M,2002,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
355481,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L1,,SUPERIOR INCOMPLETO,N
355630,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SÃO PAULO,SP,BRA,CENTRO,SAO BENTO DO UNA,PE,M,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
355468,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SURUBIM,PE,BRA,LAGOA DA VACA,SURUBIM,PE,M,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
357296,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SURUBIM,PE,BRA,COHAB DOIS,SURUBIM,PE,M,2004,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
356916,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SURUBIM,PE,BRA,CENTRO,TORITAMA,PE,M,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
354253,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,SUZANO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
354895,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,TAQUARITINGA DO NORTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
331812,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,VERTENTES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1995,S,L6,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
356927,2022,1,SISU,AGRESTE,282,MATEMÁTICA - LICENCIATURA - CAA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
354477,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,1997,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
353665,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,AMERICANA,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
354094,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,ARCOVERDE,PE,BRA,PETROPOLIS,CARUARU,PE,M,1999,S,L6,,ENSINO SUPERIOR,N
355115,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,ARCOVERDE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
358808,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BELO JARDIM,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2001,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354445,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BELO JARDIM,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355294,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2003,S,L1,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
355261,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BOM JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
353618,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BOM JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
359958,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,365,MEDICINA - CAA,BRASILIA,DF,BRA,JANGA,PAULISTA,PE,F,1998,S,L5,ANALFABETO,ENSINO SUPERIOR,N
357544,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CENTRO,TORITAMA,PE,M,1996,S,L9,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,S
353700,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,BREJO SANTO,CE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2005,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
357347,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CABO DE SANTO AGOSTINHO,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,F,1996,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
359981,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,365,MEDICINA - CAA,CACHOEIRO DE ITAPEMIRIM,ES,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1981,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
359956,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,365,MEDICINA - CAA,CAMPINA GRANDE,PB,BRA,JARDIM CIDADE UNIVERSITARIA,JOAO PESSOA,PB,F,1990,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
330811,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CANHOTINHO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
339967,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,SANTO ANTONIO,BELO JARDIM,PE,F,2003,S,L13,SEGUNDO GRAU INCOMPLETO,SUPERIOR INCOMPLETO,S
288955,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,VASSOURAL,CARUARU,PE,F,1996,N,A0,,,N
354436,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,RENDEIRAS,CARUARU,PE,F,1999,N,A0,SEGUNDO GRAU INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
353698,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE ALTA,CARUARU,PE,F,2002,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
353712,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354112,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354204,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354079,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,2001,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
338691,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,2001,S,L1,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
354758,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
355562,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,KENNEDY,CARUARU,PE,M,2003,S,L6,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353752,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,BOA VISTA,CUPIRA,PE,M,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
354352,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CENTRO,GRAVATA,PE,F,2002,S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
264298,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,BOA VIAGEM,RECIFE,PE,F,1993,N,A0,,,N
353442,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1997,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
358021,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
339758,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,SUPERIOR INCOMPLETO,ENSINO FUNDAMENTAL,N
353586,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
252136,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CATENDE,PE,BRA,JARDIM DIAMANTE,CATENDE,PE,F,1995,N,A0,,,N
355627,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,CRATO,CE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L1,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
266922,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,1992,N,A0,,,N
354584,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,SAO JOSE,GARANHUNS,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354720,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,M,1997,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
251971,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,GRAVATA,PE,BRA,CENTRO,GRAVATA,PE,M,1990,N,A0,,,N
358604,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,LAGOA DO CARRO,PE,BRA,CENTRO,LAGOA DO CARRO,PE,F,2002,S,L2,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354558,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2001,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
355034,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,1997,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
353452,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
355118,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,LUIS GOMES,RN,BRA,NOVA CARUARU,CARUARU,PE,F,2000,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
357004,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,MACEIO,AL,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1997,S,L10,,ENSINO MEDIO,S
353846,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,MANAUS,AM,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L5,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
355439,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,MOSSORO,RN,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2000,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
358282,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,NATAL,RN,BRA,CANDELARIA,NATAL,RN,F,1996,S,L5,ENSINO SUPERIOR,SUPERIOR INCOMPLETO,N
354248,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,NAZARE DA MATA,PE,BRA,CENTRO,PASSIRA,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
355874,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,OLINDA,PE,BRA,CENTRO,FEIRA NOVA,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
305138,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,OLINDA,PE,BRA,RIO DOCE,OLINDA,PE,F,2000,S,L2,ENSINO SUPERIOR,APERFEICOAMENTO,N
336433,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,OLINDA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO MEDIO,APERFEICOAMENTO,N
346854,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,OLINDA,PE,BRA,MAUES,VITORIA DE SANTO ANTAO,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
358354,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,PALMARES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
354773,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,PAU DOS FERROS,RN,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO MEDIO,N
354061,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,PIANCO,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L1,ENSINO MEDIO,ENSINO SUPERIOR,N
354369,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,SAO PEDRO,BELO JARDIM,PE,M,2005,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
359861,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,1996,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358484,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,INDIANOPOLIS,CARUARU,PE,F,2001,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
355346,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,F,2002,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
355004,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353437,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,NOVA CARUARU,CARUARU,PE,M,1995,N,A0,,ENSINO SUPERIOR,N
309812,2022,1,TRANSFERENCIA EXTERNA,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,JANGA,PAULISTA,PE,F,1993,S,L5,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
202960,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,CORDEIRO,RECIFE,PE,F,1989,S,L14,,,S
296386,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,AGUA FRIA,RECIFE,PE,F,1998,S,L6,,,N
354078,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,VARZEA,RECIFE,PE,F,1999,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
298390,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1997,S,L2,,,N
353680,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,IPUTINGA,RECIFE,PE,M,1997,S,L2,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
353811,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
226736,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,RECIFE,PE,BRA,MATRIZ,VITORIA DE SANTO ANTAO,PE,M,1992,N,A0,,,N
354703,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SALGUEIRO,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,1999,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
354547,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SALVADOR,BA,BRA,FAZENDA GRANDE DO RETIRO,SALVADOR,BA,M,1999,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
354188,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L1,ENSINO FUNDAMENTAL,SEGUNDO GRAU INCOMPLETO,N
353465,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SAO BENTO DO UNA,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
353505,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SAO CAITANO,PE,BRA,SANTA ROSA,CARUARU,PE,M,2001,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
353503,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SÃO PAULO,SP,BRA,INDIANOPOLIS,CARUARU,PE,F,1998,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
353492,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SÃO PAULO,SP,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,M,1997,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356489,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SERRITA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2000,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
353810,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,SURUBIM,PE,BRA,SÃO SEBASTIÃO,SURUBIM,PE,F,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
355129,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,TIMBAUBA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1987,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
356611,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,UNIAO DOS PALMARES,AL,BRA,SÍTIO CAVACO,UNIAO DOS PALMARES,AL,M,2000,S,L2,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353924,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,VILA VELHA,ES,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L5,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358761,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,VITORIA,ES,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,S,L6,,ENSINO SUPERIOR,N
289456,2022,1,SISU,AGRESTE,365,MEDICINA - CAA,VITORIA DE SANTO ANTAO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,1997,N,A0,,,N
354991,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,2003,N,A0,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL,N
355601,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,ALTINHO,PE,BRA,CENTRO,ALTINHO,PE,F,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
301748,2022,1,DIPLOMADO,AGRESTE,1002,PEDAGOGIA - CAA,ALTINHO,PE,BRA,LOTEAMENTO AGACEMA,ALTINHO,PE,M,1999,S,L5,,,N
355428,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,AMARAJI,PE,BRA,CENTRO,AMARAJI,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
354015,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,ARCOVERDE,PE,BRA,COHAB I,BELO JARDIM,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
341854,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,BELO JARDIM,PE,BRA,CENTRO,PESQUEIRA,PE,F,1997,S,L6,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
354270,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,BELO JARDIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L6,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
327133,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,BEZERROS,PE,BRA,SANTO ANTÔNIO,BEZERROS,PE,F,2001,S,L1,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
355810,2022,1,SISU,AGRESTE,1002,PEDAGOGIA - CAA,BEZERROS,PE,BRA,CENTRO,CUMARU,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
